,0,1,Author,Book,Date,Genre,Publisher,Year
2763,,,Stephen King,Skeleton Crew,August 25,fiction,,1985
2764,,,Jackie Collins,Lucky,September 1,fiction,,1985
2765,,,Jackie Collins,Lucky,September 8,fiction,,1985
2766,,,Garrison Keillor,Lake Wobegon Days,September 15,fiction,,1985
2767,,,Garrison Keillor,Lake Wobegon Days,September 22,fiction,,1985
2768,,,Garrison Keillor,Lake Wobegon Days,September 29,fiction,,1985
2769,,,Garrison Keillor,Lake Wobegon Days,October 6,fiction,,1985
2770,,,James Michener,Texas,October 13,fiction,,1985
2771,,,James Michener,Texas,October 20,fiction,,1985
2772,,,James Michener,Texas,October 27,fiction,,1985
2773,,,James Michener,Texas,November 3,fiction,,1985
2774,,,James Michener,Texas,November 10,fiction,,1985
2775,,,James Michener,Texas,November 17,fiction,,1985
2776,,,Jean M. Auel,The Mammoth Hunters,November 24,fiction,,1985
2777,,,Jean M. Auel,The Mammoth Hunters,December 1,fiction,,1985
2778,,,Jean M. Auel,The Mammoth Hunters,December 8,fiction,,1985
2779,,,Jean M. Auel,The Mammoth Hunters,December 15,fiction,,1985
2780,,,Jean M. Auel,The Mammoth Hunters,December 22,fiction,,1985
2781,,,Garrison Keillor,Lake Wobegon Days,December 29,fiction,,1985
2782,,,Jean M. Auel,The Mammoth Hunters,January 5,fiction,,1986
2783,,,Jean M. Auel,The Mammoth Hunters,January 12,fiction,,1986
2784,,,Jean M. Auel,The Mammoth Hunters,January 19,fiction,,1986
2785,,,Jean M. Auel,The Mammoth Hunters,January 26,fiction,,1986
2786,,,Jean M. Auel,The Mammoth Hunters,February 2,fiction,,1986
2787,,,Jean M. Auel,The Mammoth Hunters,February 9,fiction,,1986
2788,,,Ken Follett,Lie Down with Lions,February 16,fiction,,1986
2789,,,Ken Follett,Lie Down with Lions,February 23,fiction,,1986
2790,,,Garrison Keillor,Lake Wobegon Days,March 2,fiction,,1986
2791,,,Robert Ludlum,The Bourne Supremacy,March 9,fiction,,1986
2792,,,Robert Ludlum,The Bourne Supremacy,March 16,fiction,,1986
2793,,,Robert Ludlum,The Bourne Supremacy,March 23,fiction,,1986
2794,,,Robert Ludlum,The Bourne Supremacy,March 30,fiction,,1986
2795,,,Robert Ludlum,The Bourne Supremacy,April 6,fiction,,1986
2796,,,Robert Ludlum,The Bourne Supremacy,April 13,fiction,,1986
2797,,,Robert Ludlum,The Bourne Supremacy,April 20,fiction,,1986
2798,,,Robert Ludlum,The Bourne Supremacy,April 27,fiction,,1986
2799,,,John le Carré,A Perfect Spy,May 4,fiction,,1986
2800,,,John le Carré,A Perfect Spy,May 11,fiction,,1986
2801,,,John le Carré,A Perfect Spy,May 18,fiction,,1986
2802,,,Judith Krantz,I'll Take Manhattan,May 25,fiction,,1986
2803,,,John le Carré,A Perfect Spy,June 1,fiction,,1986
2804,,,Judith Krantz,I'll Take Manhattan,June 8,fiction,,1986
2805,,,John le Carré,A Perfect Spy,June 15,fiction,,1986
2806,,,Louis L'Amour,Last of the Breed,June 22,fiction,,1986
2807,,,Louis L'Amour,Last of the Breed,June 29,fiction,,1986
2808,,,Louis L'Amour,Last of the Breed,July 6,fiction,,1986
2809,,,Louis L'Amour,Last of the Breed,July 13,fiction,,1986
2810,,,Danielle Steel,Wanderlust,July 20,fiction,,1986
2811,,,Danielle Steel,Wanderlust,July 27,fiction,,1986
2812,,,Danielle Steel,Wanderlust,August 3,fiction,,1986
2813,,,Danielle Steel,Wanderlust,August 10,fiction,,1986
2814,,,Tom Clancy,Red Storm Rising,August 17,fiction,,1986
2815,,,Tom Clancy,Red Storm Rising,August 24,fiction,,1986
2816,,,Tom Clancy,Red Storm Rising,August 31,fiction,,1986
2817,,,Tom Clancy,Red Storm Rising,September 7,fiction,,1986
2818,,,Stephen King,It,September 14,fiction,,1986
2819,,,Stephen King,It,September 21,fiction,,1986
2820,,,Stephen King,It,September 28,fiction,,1986
2821,,,Stephen King,It,October 5,fiction,,1986
2822,,,Stephen King,It,October 12,fiction,,1986
2823,,,Stephen King,It,October 19,fiction,,1986
2824,,,Stephen King,It,October 26,fiction,,1986
2825,,,Stephen King,It,November 2,fiction,,1986
2826,,,Stephen King,It,November 9,fiction,,1986
2827,,,Stephen King,It,November 16,fiction,,1986
2828,,,James Clavell,Whirlwind,November 23,fiction,,1986
2829,,,James Clavell,Whirlwind,November 30,fiction,,1986
2830,,,James Clavell,Whirlwind,December 7,fiction,,1986
2831,,,James Clavell,Whirlwind,December 14,fiction,,1986
2832,,,Stephen King,It,December 21,fiction,,1986
2833,,,Stephen King,It,December 28,fiction,,1986
2834,,,Stephen King,It,January 4,fiction,,1987
2835,,,Stephen King,It,January 11,fiction,,1987
2836,,,Tom Clancy,Red Storm Rising,January 18,fiction,,1987
2837,,,Tom Clancy,Red Storm Rising,January 25,fiction,,1987
2838,,,Stephen King,The Eyes of the Dragon,February 1,fiction,,1987
2839,,,Sidney Sheldon,Windmills of the Gods,February 8,fiction,,1987
2840,,,Sidney Sheldon,Windmills of the Gods,February 15,fiction,,1987
2841,,,Sidney Sheldon,Windmills of the Gods,February 22,fiction,,1987
2842,,,Sidney Sheldon,Windmills of the Gods,March 1,fiction,,1987
2843,,,Sidney Sheldon,Windmills of the Gods,March 8,fiction,,1987
2844,,,Sidney Sheldon,Windmills of the Gods,March 15,fiction,,1987
2845,,,Sidney Sheldon,Windmills of the Gods,March 22,fiction,,1987
2846,,,Danielle Steel,Fine Things,March 29,fiction,,1987
2847,,,Danielle Steel,Fine Things,April 5,fiction,,1987
2848,,,Danielle Steel,Fine Things,April 12,fiction,,1987
2849,,,Danielle Steel,Fine Things,April 19,fiction,,1987
2850,,,Danielle Steel,Fine Things,April 26,fiction,,1987
2851,,,Danielle Steel,Fine Things,May 3,fiction,,1987
2852,,,Danielle Steel,Fine Things,May 10,fiction,,1987
2853,,,Danielle Steel,Fine Things,May 17,fiction,,1987
2854,,,Danielle Steel,Fine Things,May 24,fiction,,1987
2855,,,Louis L'Amour,The Haunted Mesa,May 31,fiction,,1987
2856,,,Stephen King,Misery,June 7,fiction,,1987
2857,,,Stephen King,Misery,June 14,fiction,,1987
2858,,,Stephen King,Misery,June 21,fiction,,1987
2859,,,Stephen King,Misery,June 28,fiction,,1987
2860,,,Stephen King,Misery,July 5,fiction,,1987
2861,,,Stephen King,Misery,July 12,fiction,,1987
2862,,,Stephen King,Misery,July 19,fiction,,1987
2863,,,Scott Turow,Presumed Innocent,July 26,fiction,,1987
2864,,,Tom Clancy,Patriot Games,August 2,fiction,,1987
2865,,,Tom Clancy,Patriot Games,August 9,fiction,,1987
2866,,,Tom Clancy,Patriot Games,August 16,fiction,,1987
2867,,,Tom Clancy,Patriot Games,August 23,fiction,,1987
2868,,,Tom Clancy,Patriot Games,August 30,fiction,,1987
2869,,,Scott Turow,Presumed Innocent,September 6,fiction,,1987
2870,,,Scott Turow,Presumed Innocent,September 13,fiction,,1987
2871,,,Scott Turow,Presumed Innocent,September 20,fiction,,1987
2872,,,Scott Turow,Presumed Innocent,September 27,fiction,,1987
2873,,,Scott Turow,Presumed Innocent,October 4,fiction,,1987
2874,,,Scott Turow,Presumed Innocent,October 11,fiction,,1987
2875,,,Scott Turow,Presumed Innocent,October 18,fiction,,1987
2876,,,Danielle Steel,Kaleidoscope,October 25,fiction,,1987
2877,,,Danielle Steel,Kaleidoscope,November 1,fiction,,1987
2878,,,Danielle Steel,Kaleidoscope,November 8,fiction,,1987
2879,,,Danielle Steel,Kaleidoscope,November 15,fiction,,1987
2880,,,Danielle Steel,Kaleidoscope,November 22,fiction,,1987
2881,,,Stephen King,The Tommyknockers,November 29,fiction,,1987
2882,,,Stephen King,The Tommyknockers,December 6,fiction,,1987
2883,,,Stephen King,The Tommyknockers,December 13,fiction,,1987
2884,,,Stephen King,The Tommyknockers,December 20,fiction,,1987
2885,,,Stephen King,The Tommyknockers,December 27,fiction,,1987
2886,,,Stephen King,The Tommyknockers,January 3,fiction,,1988
2887,,,Stephen King,The Tommyknockers,January 10,fiction,,1988
2888,,,Stephen King,The Tommyknockers,January 17,fiction,,1988
2889,,,Tom Wolfe,The Bonfire of the Vanities,January 24,fiction,,1988
2890,,,Tom Wolfe,The Bonfire of the Vanities,January 31,fiction,,1988
2891,,,Tom Wolfe,The Bonfire of the Vanities,February 7,fiction,,1988
2892,,,Tom Wolfe,The Bonfire of the Vanities,February 14,fiction,,1988
2893,,,Tom Wolfe,The Bonfire of the Vanities,February 21,fiction,,1988
2894,,,Tom Wolfe,The Bonfire of the Vanities,February 28,fiction,,1988
2895,,,Tom Wolfe,The Bonfire of the Vanities,March 6,fiction,,1988
2896,,,Tom Wolfe,The Bonfire of the Vanities,March 13,fiction,,1988
2897,,,Robert Ludlum,The Icarus Agenda,March 20,fiction,,1988
2898,,,Robert Ludlum,The Icarus Agenda,March 27,fiction,,1988
2899,,,Robert Ludlum,The Icarus Agenda,April 3,fiction,,1988
2900,,,Robert Ludlum,The Icarus Agenda,April 10,fiction,,1988
2901,,,Robert Ludlum,The Icarus Agenda,April 17,fiction,,1988
2902,,,Robert Ludlum,The Icarus Agenda,April 24,fiction,,1988
2903,,,Robert Ludlum,The Icarus Agenda,May 1,fiction,,1988
2904,,,Robert Ludlum,The Icarus Agenda,May 8,fiction,,1988
2905,,,Danielle Steel,Zoya,May 15,fiction,,1988
2906,,,Danielle Steel,Zoya,May 22,fiction,,1988
2907,,,Danielle Steel,Zoya,May 29,fiction,,1988
2908,,,Danielle Steel,Zoya,June 5,fiction,,1988
2909,,,Danielle Steel,Zoya,June 12,fiction,,1988
2910,,,Danielle Steel,Zoya,June 19,fiction,,1988
2911,,,Danielle Steel,Zoya,June 26,fiction,,1988
2912,,,James Michener,Alaska,July 3,fiction,,1988
2913,,,James Michener,Alaska,July 10,fiction,,1988
2914,,,James Michener,Alaska,July 17,fiction,,1988
2915,,,James Michener,Alaska,July 24,fiction,,1988
2916,,,James Michener,Alaska,July 31,fiction,,1988
2917,,,Tom Clancy,The Cardinal of the Kremlin,August 7,fiction,,1988
2918,,,Tom Clancy,The Cardinal of the Kremlin,August 14,fiction,,1988
2919,,,Tom Clancy,The Cardinal of the Kremlin,August 21,fiction,,1988
2920,,,Tom Clancy,The Cardinal of the Kremlin,August 28,fiction,,1988
2921,,,Tom Clancy,The Cardinal of the Kremlin,September 4,fiction,,1988
2922,,,Tom Clancy,The Cardinal of the Kremlin,September 11,fiction,,1988
2923,,,Tom Clancy,The Cardinal of the Kremlin,September 18,fiction,,1988
2924,,,Tom Clancy,The Cardinal of the Kremlin,September 25,fiction,,1988
2925,,,Tom Clancy,The Cardinal of the Kremlin,October 2,fiction,,1988
2926,,,Tom Clancy,The Cardinal of the Kremlin,October 9,fiction,,1988
2927,,,Tom Clancy,The Cardinal of the Kremlin,October 16,fiction,,1988
2928,,,Tom Clancy,The Cardinal of the Kremlin,October 23,fiction,,1988
2929,,,Anne Rice,The Queen of the Damned,October 30,fiction,,1988
2930,,,Anne Rice,The Queen of the Damned,November 6,fiction,,1988
2931,,,Anne Rice,The Queen of the Damned,November 13,fiction,,1988
2932,,,Sidney Sheldon,The Sands of Time,November 20,fiction,,1988
2933,,,Sidney Sheldon,The Sands of Time,November 27,fiction,,1988
2934,,,Sidney Sheldon,The Sands of Time,December 4,fiction,,1988
2935,,,Sidney Sheldon,The Sands of Time,December 11,fiction,,1988
2936,,,Sidney Sheldon,The Sands of Time,December 18,fiction,,1988
2937,,,Sidney Sheldon,The Sands of Time,December 25,fiction,,1988
2938,,,,Sidney Sheldon,The Sands of Time,fiction,,1988
2939,,,Sidney Sheldon,The Sands of Time,January 1,fiction,,1989
2940,,,Sidney Sheldon,The Sands of Time,January 8,fiction,,1989
2941,,,Sidney Sheldon,The Sands of Time,January 15,fiction,,1989
2942,,,Sidney Sheldon,The Sands of Time,January 22,fiction,,1989
2943,,,Sidney Sheldon,The Sands of Time,January 29,fiction,,1989
2944,,,Dean Koontz,Midnight,February 5,fiction,,1989
2945,,,Dean Koontz,Midnight,February 12,fiction,,1989
2946,,,Dean Koontz,Midnight,February 19,fiction,,1989
2947,,,Danielle Steel,Star,February 26,fiction,,1989
2948,,,Danielle Steel,Star,March 5,fiction,,1989
2949,,,Danielle Steel,Star,March 12,fiction,,1989
2950,,,Danielle Steel,Star,March 19,fiction,,1989
2951,,,Salman Rushdie,The Satanic Verses,March 26,fiction,,1989
2952,,,Salman Rushdie,The Satanic Verses,April 2,fiction,,1989
2953,,,Salman Rushdie,The Satanic Verses,April 9,fiction,,1989
2954,,,Salman Rushdie,The Satanic Verses,April 16,fiction,,1989
2955,,,Salman Rushdie,The Satanic Verses,April 23,fiction,,1989
2956,,,Salman Rushdie,The Satanic Verses,April 30,fiction,,1989
2957,,,Salman Rushdie,The Satanic Verses,May 7,fiction,,1989
2958,,,Salman Rushdie,The Satanic Verses,May 14,fiction,,1989
2959,,,Salman Rushdie,The Satanic Verses,May 21,fiction,,1989
2960,,,Mary Higgins Clark,While My Pretty One Sleeps,May 28,fiction,,1989
2961,,,Mary Higgins Clark,While My Pretty One Sleeps,June 4,fiction,,1989
2962,,,John le Carré,The Russia House,June 11,fiction,,1989
2963,,,John le Carré,The Russia House,June 18,fiction,,1989
2964,,,John le Carré,The Russia House,June 25,fiction,,1989
2965,,,John le Carré,The Russia House,July 2,fiction,,1989
2966,,,John le Carré,The Russia House,July 9,fiction,,1989
2967,,,John le Carré,The Russia House,July 16,fiction,,1989
2968,,,John le Carré,The Russia House,July 23,fiction,,1989
2969,,,John le Carré,The Russia House,July 30,fiction,,1989
2970,,,Martin Cruz Smith,Polar Star,August 6,fiction,,1989
2971,,,Martin Cruz Smith,Polar Star,August 13,fiction,,1989
2972,,,John le Carré,The Russia House,August 20,fiction,,1989
2973,,,John le Carré,The Russia House,August 27,fiction,,1989
2974,,,Tom Clancy,Clear and Present Danger,September 3,fiction,,1989
2975,,,Tom Clancy,Clear and Present Danger,September 10,fiction,,1989
2976,,,Tom Clancy,Clear and Present Danger,September 17,fiction,,1989
2977,,,Tom Clancy,Clear and Present Danger,September 24,fiction,,1989
2978,,,Tom Clancy,Clear and Present Danger,October 1,fiction,,1989
2979,,,Tom Clancy,Clear and Present Danger,October 8,fiction,,1989
2980,,,Tom Clancy,Clear and Present Danger,October 15,fiction,,1989
2981,,,Tom Clancy,Clear and Present Danger,October 22,fiction,,1989
2982,,,Tom Clancy,Clear and Present Danger,October 29,fiction,,1989
2983,,,Stephen King,The Dark Half,November 5,fiction,,1989
2984,,,Stephen King,The Dark Half,November 12,fiction,,1989
2985,,,Stephen King,The Dark Half,November 19,fiction,,1989
2986,,,Danielle Steel,Daddy,November 26,fiction,,1989
2987,,,Danielle Steel,Daddy,December 3,fiction,,1989
2988,,,Danielle Steel,Daddy,December 10,fiction,,1989
2989,,,Danielle Steel,Daddy,December 17,fiction,,1989
2990,,,Stephen King,The Dark Half,December 24,fiction,,1989
2991,,,Danielle Steel,Daddy,December 31,fiction,,1989
2992,,,Stephen King,The Dark Half,January 7,fiction,,1990
2993,,,Stephen King,The Dark Half,January 14,fiction,,1990
2994,,,Danielle Steel,Daddy,January 21,fiction,,1990
2995,,,Danielle Steel,Daddy,January 28,fiction,,1990
2996,,,Dean Koontz,The Bad Place,February 4,fiction,,1990
2997,,,Dean Koontz,The Bad Place,February 11,fiction,,1990
2998,,,P. D. James,Devices and Desires,February 18,fiction,,1990
2999,,,P. D. James,Devices and Desires,February 25,fiction,,1990
3000,,,Dr. Seuss,"Oh, the Places You'll Go!",March 4,fiction,,1990
3001,,,P. D. James,Devices and Desires,March 11,fiction,,1990
3002,,,Robert Ludlum,The Bourne Ultimatum,March 18,fiction,,1990
3003,,,Robert Ludlum,The Bourne Ultimatum,March 25,fiction,,1990
3004,,,Robert Ludlum,The Bourne Ultimatum,April 1,fiction,,1990
3005,,,Robert Ludlum,The Bourne Ultimatum,April 8,fiction,,1990
3006,,,Robert Ludlum,The Bourne Ultimatum,April 15,fiction,,1990
3007,,,Rosamunde Pilcher,September,April 22,fiction,,1990
3008,,,Rosamunde Pilcher,September,April 29,fiction,,1990
3009,,,Rosamunde Pilcher,September,May 6,fiction,,1990
3010,,,Stephen King,The Stand,May 13,fiction,,1990
3011,,,Stephen King,The Stand,May 20,fiction,,1990
3012,,,Rosamunde Pilcher,September,May 27,fiction,,1990
3013,,,Stephen King,The Stand,June 3,fiction,,1990
3014,,,Stephen King,The Stand,June 10,fiction,,1990
3015,,,Scott Turow,The Burden of Proof,June 17,fiction,,1990
3016,,,Scott Turow,The Burden of Proof,June 24,fiction,,1990
3017,,,Scott Turow,The Burden of Proof,July 1,fiction,,1990
3018,,,Scott Turow,The Burden of Proof,July 8,fiction,,1990
3019,,,Scott Turow,The Burden of Proof,July 15,fiction,,1990
3020,,,Scott Turow,The Burden of Proof,July 22,fiction,,1990
3021,,,Scott Turow,The Burden of Proof,July 29,fiction,,1990
3022,,,Scott Turow,The Burden of Proof,August 5,fiction,,1990
3023,,,Scott Turow,The Burden of Proof,August 12,fiction,,1990
3024,,,Scott Turow,The Burden of Proof,August 19,fiction,,1990
3025,,,Scott Turow,The Burden of Proof,August 26,fiction,,1990
3026,,,Sidney Sheldon,Memories of Midnight,September 2,fiction,,1990
3027,,,Sidney Sheldon,Memories of Midnight,September 9,fiction,,1990
3028,,,Stephen King,Four Past Midnight,September 16,fiction,,1990
3029,,,Stephen King,Four Past Midnight,September 23,fiction,,1990
3030,,,Stephen King,Four Past Midnight,September 30,fiction,,1990
3031,,,Stephen King,Four Past Midnight,October 7,fiction,,1990
3032,,,Stephen King,Four Past Midnight,October 14,fiction,,1990
3033,,,Jean M. Auel,The Plains of Passage,October 21,fiction,,1990
3034,,,Jean M. Auel,The Plains of Passage,October 28,fiction,,1990
3035,,,Jean M. Auel,The Plains of Passage,November 4,fiction,,1990
3036,,,Jean M. Auel,The Plains of Passage,November 11,fiction,,1990
3037,,,Jean M. Auel,The Plains of Passage,November 18,fiction,,1990
3038,,,Jean M. Auel,The Plains of Passage,November 25,fiction,,1990
3039,,,Jean M. Auel,The Plains of Passage,December 2,fiction,,1990
3040,,,Jean M. Auel,The Plains of Passage,December 9,fiction,,1990
3041,,,Jean M. Auel,The Plains of Passage,December 16,fiction,,1990
3042,,,Jean M. Auel,The Plains of Passage,December 23,fiction,,1990
3043,,,Jean M. Auel,The Plains of Passage,December 30,fiction,,1990
3044,,,Jean M. Auel,The Plains of Passage,January 6,fiction,,1991
3045,,,Jean M. Auel,The Plains of Passage,January 13,fiction,,1991
3046,,,John le Carré,The Secret Pilgrim,January 20,fiction,,1991
3047,,,John le Carré,The Secret Pilgrim,January 27,fiction,,1991
3048,,,Dean Koontz,Cold Fire,February 3,fiction,,1991
3049,,,Dean Koontz,Cold Fire,February 10,fiction,,1991
3050,,,Dean Koontz,Cold Fire,February 17,fiction,,1991
3051,,,Danielle Steel,Heartbeat,February 24,fiction,,1991
3052,,,Danielle Steel,Heartbeat,March 3,fiction,,1991
3053,,,Danielle Steel,Heartbeat,March 10,fiction,,1991
3054,,,Danielle Steel,Heartbeat,March 17,fiction,,1991
3055,,,Danielle Steel,Heartbeat,March 24,fiction,,1991
3056,,,Danielle Steel,Heartbeat,March 31,fiction,,1991
3057,,,Danielle Steel,Heartbeat,April 7,fiction,,1991
3058,,,Danielle Steel,Heartbeat,April 14,fiction,,1991
3059,,,David Eddings,The Seeress of Kell,April 21,fiction,,1991
3060,,,David Eddings,The Seeress of Kell,April 28,fiction,,1991
3061,,,David Eddings,The Seeress of Kell,May 5,fiction,,1991
3062,,,Mary Higgins Clark,"Loves Music, Loves to Dance",May 12,fiction,,1991
3063,,,Mary Higgins Clark,"Loves Music, Loves to Dance",May 19,fiction,,1991
3064,,,Mary Higgins Clark,"Loves Music, Loves to Dance",May 26,fiction,,1991
